ID,Jupiter,Ketu,Mars,Mercury,Moon,Neptune,Pluto,Rahu,Saturn,Sun,Uranus,Venus,DOB,TOB,GENDER
140,230.093914326,272.756847799,343.6476722944,257.1427598094,335.130752921,320.3198833489,266.9523249706,92.756847799,258.7027547941,267.9320627168,4.586014556,221.1920796702,2019-01-12,08:29:52,2
141,201.3955285336,280.5835503173,275.2755635402,107.6799697952,201.8205459204,321.6327373011,265.1938428878,100.5835503173,248.8444659932,120.5587421906,8.5070852057,166.4666321146,2018-08-17,14:47:52,1
142,235.9218148739,265.0523079304,80.0082840722,69.8196515397,93.9632544956,324.6381849073,268.7024155325,85.0523079304,265.3905127021,51.9202459442,10.9185327616,33.3962781139,2019-06-06,18:52:14,2
143,213.5585892035,276.7797343185,295.0887989165,212.3203118178,57.308379486,319.8928260715,264.9264101148,96.7797343185,250.6304547666,190.809741132,6.3670666813,188.0443485902,2018-10-28,08:32:23,1
144,230.0029715085,272.7677688191,343.3392617133,256.4357565899,332.6529144386,320.3081438337,266.9368021896,92.7677688191,258.6492817035,267.4672768437,4.5838730478,220.7109131952,2019-01-12,07:33:06,2
145,240.2609421292,267.7359041996,46.9934853281,335.6423966867,149.3167392937,323.5941861633,269.1092375271,87.7359041996,266.351375263,2.656372805,8.1569772725,331.5001204514,2019-04-17,07:28:29,1
146,225.5194247483,273.9151150292,328.9234454645,225.3102613424,47.3889249421,319.8807780125,266.2363330627,93.9151150292,256.1317135991,245.5849731434,4.7007491565,199.7273465625,2018-12-21,10:55:14,2
147,199.3956134017,282.9349417815,284.8714884175,103.0159722706,323.7512908888,322.4174669585,266.2094755606,102.9349417815,251.3571448586,78.1323874133,8.0674639409,119.2938432069,2018-07-04,11:51:24,1
148,236.1736625146,265.1401262778,78.7325184826,66.2064626418,70.5123457023,324.6212289936,268.7379791825,85.1401262778,265.4971632408,50.0141141961,10.8250213432,30.9716834449,2019-06-05,06:05:52,2
149,240.2720878919,268.3687106445,39.1319198749,324.4673276948,347.7450152302,323.2013665198,269.0285825252,88.3687106445,265.9833843074,350.9319923929,7.4815187997,317.0729450021,2019-04-05,01:52:39,2
150,239.679455854,266.985289229,56.2488269009,356.1131812938,333.018984968,323.9997287693,269.1139642725,86.985289229,266.4900169909,16.4598684416,8.9691370968,348.6584365962,2019-05-01,06:25:36,2
151,234.2585359211,264.3385549314,88.4034525295,89.2000525336,276.6203971866,324.6957770928,268.439314088,84.3385549314,264.5882854067,64.4705236195,11.4845964237,49.4108767738,2019-06-20,05:07:41,1
152,199.9855140587,281.4759631491,278.913557039,118.1834965578,327.2091415065,322.0188174475,265.5475496184,101.4759631491,249.5642142317,104.4092796351,8.5271381805,149.4734273532,2018-07-31,18:37:32,2
153,223.564541481,274.4055734694,323.0163208522,215.6917165778,289.8965412368,319.7685674088,265.9579027108,94.4055734694,255.1006315623,236.506912844,4.8557661643,192.4482746738,2018-12-12,08:47:34,1
154,233.9037090019,271.659256448,357.5042505297,290.7711683667,257.5269828344,320.9295490665,267.6315667969,91.659256448,261.0327312738,288.7458464304,4.8665112833,243.7018668653,2019-02-02,03:05:42,1
155,234.0707434312,271.6338601389,358.1675740538,292.4884856828,263.2499892722,320.962247648,267.6628403488,91.6338601389,261.1394313608,289.7399571371,4.8887326565,244.8147424828,2019-02-02,16:05:50,2
156,214.8070284498,276.4720438051,298.3632330779,219.4916600273,138.940969344,319.8149132539,265.0123485131,96.4720438051,251.0983934545,196.6145580447,6.1320476987,184.7612990207,2018-11-03,02:53:32,2
157,202.3614898913,280.1377033153,274.6143220437,110.4040656887,303.1459689871,321.4143081741,265.0471866392,100.1377033153,248.6354367871,128.6600033459,8.4114973494,174.2708472363,2018-08-26,00:43:17,1
158,239.2193677158,269.4887224054,25.0949603959,330.3257263023,66.4204061693,322.4319447886,268.7190988799,89.4887224054,264.8064099812,329.9877102164,6.3709406046,291.6815236381,2019-03-15,05:37:35,2
159,238.1116067646,266.0123591885,68.1488539212,31.7179280278,222.5918757147,324.4012441401,268.9785797568,86.0123591885,266.1877423299,34.2113577999,9.9903233272,10.9477522843,2019-05-19,20:03:54,1
160,199.4004010492,282.9475249362,284.8928279123,102.7008341586,320.8672485158,322.4193560607,266.2152100142,102.9475249362,251.3744583833,77.906032444,8.0609813178,119.0249531947,2018-07-04,06:09:28,2
161,239.8985215139,268.9423083065,31.9630061931,322.6245903093,216.0103395797,322.8157629987,268.8956380939,88.9423083065,265.4597770244,340.2348265042,6.8943425411,304.0377204069,2019-03-25,14:05:47,1
162,239.8559383909,267.1477012226,54.2519506622,351.1461193916,296.5435719416,323.9183920868,269.1212916099,87.1477012226,266.4878572934,13.4809906165,8.7938351493,344.9419442599,2019-04-28,04:52:14,2
163,232.9940444992,271.9339152591,353.9933354367,281.8547794362,192.5796848083,320.7612650348,267.4635531076,91.9339152591,260.4591349808,283.4806567565,4.7620066505,237.8561032621,2019-01-28,02:12:09,1
164,203.4244642595,279.7129967002,274.8702663153,120.6008586117,45.0840532093,321.1971543014,264.9307379324,99.7129967002,248.5383550078,136.4037844311,8.2702130756,181.0859186616,2018-09-03,07:04:12,2
165,203.1145090119,279.8315074951,274.7119150493,117.1573340991,15.188606024,321.2582883068,264.9607154658,99.8315074951,248.5551366219,134.2397003207,8.3143433295,179.2553221661,2018-08-31,20:23:49,1
166,236.8119062128,270.6592501724,10.2660219251,324.0155650915,144.8426157308,321.597882229,268.1967040604,90.6592501724,262.9681576312,307.8382360095,5.4235738057,265.503039207,2019-02-20,20:29:47,2
167,199.3702197107,282.3343635602,283.0162798067,115.3132497539,123.0658294945,322.2903793577,265.9250452254,102.3343635602,250.5327328012,89.2600379226,8.3347962655,132.3499435487,2018-07-15,15:51:27,1
168,232.6812983648,272.0256092629,352.8213429916,278.9433544061,168.8527781925,320.7070374833,267.4066970697,92.0256092629,260.2646843959,281.7218812055,4.7321358078,235.923013445,2019-01-26,00:40:29,2
169,217.4644920565,275.8305120691,305.5548829499,229.2305143842,295.0551626745,319.7078282966,265.2400669513,95.8305120691,252.1908767579,208.7760632689,5.6649655571,181.2589094418,2018-11-15,07:26:26,1
170,223.8856236216,274.3019850846,323.9745243728,216.915185289,312.948942259,319.7838356712,266.0021822687,94.3019850846,255.2669882074,237.9864785242,4.8262955315,193.5544375429,2018-12-14,08:42:28,2
171,222.4543897073,274.6443602322,319.7374803013,213.3011382376,235.5008695931,319.725139679,265.8093332176,94.6443602322,254.5348311424,231.4185318894,4.9689269403,188.9289792885,2018-12-07,22:38:49,2
172,204.6660496953,279.2356507188,276.0365621698,135.6325414839,175.6053518896,320.9676972199,264.8372343987,99.2356507188,248.5474026561,144.4993453559,8.0748874561,187.3222430303,2018-09-11,03:15:33,2
173,200.3232701973,281.2264908844,277.6225159588,115.1276827521,27.4622236883,321.9140498062,265.4366184881,101.2264908844,249.3142448548,109.1536773956,8.545355751,154.6261051605,2018-08-05,12:36:40,1
174,237.4983628801,270.378109651,13.8392194122,331.2201934654,219.557195691,321.7960810532,268.3380082805,90.378109651,263.4578190718,313.1781036637,5.6251180021,271.7412442321,2019-02-26,03:49:27,2
175,218.5739818863,275.5659628364,308.6364316602,228.6629183857,356.3875902604,319.6868706854,265.3516032848,95.5659628364,252.6815335042,213.808759539,5.4870958817,181.5091988517,2018-11-20,06:15:17,1
176,205.562643954,278.9765233552,277.2911334056,146.190987082,239.2828607635,320.8158123909,264.7919242452,98.9765233552,248.6166230643,149.9111923087,7.9197480183,190.8346411039,2018-09-16,22:37:03,1
177,221.862885945,274.785117867,318.0109277088,213.5958696085,201.4158358813,319.7079789564,265.7332208116,94.785117867,254.2395277501,228.7212532543,5.0361368151,187.2657524155,2018-12-05,01:53:52,2
178,201.1686762127,280.7009663116,275.6012893222,108.3817933478,172.2377096458,321.6880264987,265.2362709857,100.7009663116,248.9171702113,118.428910383,8.523004126,164.3224604555,2018-08-15,14:37:13,2
179,234.5456341859,264.4606230598,86.9338996164,86.3870900201,247.9711541984,324.6923940109,268.4885266942,84.4606230598,264.7396670821,62.2723173027,11.3920689458,46.6000606797,2019-06-18,00:50:37,1
180,240.0661638101,267.3877581976,51.2948201363,344.332459484,241.4177677235,323.7913512751,269.1236063924,87.3877581976,266.4563328739,9.0703103789,8.5336778623,339.4522675374,2019-04-23,18:08:57,2
181,212.7598576886,276.9795437241,293.0334344498,207.2710695589,5.7225799523,319.9519248322,264.8791432979,96.9795437241,250.3480748875,187.0510434777,6.5212298498,190.3428432218,2018-10-24,21:02:46,1
182,219.215724025,275.3692611931,310.4376506235,226.4205733663,47.232542653,319.6812000286,265.4202539462,95.3692611931,252.9737715482,216.7148677932,5.3896998664,182.0866320305,2018-11-23,00:20:25,2
183,240.2116212556,267.6218118623,48.4048551689,338.324820845,180.8562340219,323.6603678901,269.1162338151,87.6218118623,266.3934191637,4.7607708019,8.2802686003,334.1048653634,2019-04-19,06:08:48,1
184,234.6636699535,271.418868885,0.5766068076,298.8056791062,311.194887526,321.0831390195,267.7748870121,91.418868885,261.5219206131,293.3485040552,4.975846576,248.8768609935,2019-02-06,13:27:58,2
185,199.7678989696,281.6819856263,279.9721153789,119.335418075,280.8078425755,322.0947831326,265.6374363009,101.6819856263,249.7795706913,100.6936187083,8.4987677374,145.3602868834,2018-07-27,21:19:06,1
186,199.728407181,281.7062773218,280.1903468704,119.4158008651,275.4078221287,322.1096711735,265.6561672399,101.7062773218,249.8257810728,99.9302418194,8.4913996178,144.5074973349,2018-07-27,08:08:19,2
187,238.4233087173,269.946725063,19.3085276891,335.6026604531,317.4427053593,322.1044032631,268.5364070824,89.946725063,264.1528629168,321.3494267846,5.9680222035,281.380898885,2019-03-06,15:11:51,1
188,223.5031331094,274.393801142,322.8335784286,215.4802339509,292.5121116278,319.7657857855,265.9494994284,94.393801142,255.0689516195,236.2243822533,4.8615724548,192.241030252,2018-12-12,12:07:29,2
189,225.2591160283,273.9697606101,328.1265121135,223.7957817736,32.7950784591,319.8631271718,266.198032102,93.9697606101,255.9919208866,244.3655988516,4.7178849727,198.6864128729,2018-12-20,16:10:18,1
190,235.3467984004,271.2142049443,3.472900797,306.5240586972,357.61823877,321.2325554504,267.9060836858,91.2142049443,261.9705045192,297.6831832349,5.0936207516,253.8001335143,2019-02-10,13:09:29,2
191,240.117323064,268.6750806476,35.3077680125,322.1989454133,278.7281940933,322.9983020302,268.9645778654,88.6750806476,265.725448669,345.2258748994,7.1639861076,310.1039185238,2019-03-30,13:07:23,1
192,218.6765094911,275.5415717811,308.9233121119,228.4005879431,2.4339157074,319.6856425334,265.3623678734,95.5415717811,252.7278159804,214.2732137066,5.4712498672,181.5810435747,2018-11-20,20:18:04,2
193,240.1386131524,267.4925591424,50.0016517197,341.5617930623,215.2578691345,323.7335155204,269.1214606448,87.4925591424,266.4320515088,7.1418187283,8.4202711867,337.0572324861,2019-04-21,14:41:06,2
194,236.7782839828,265.3976344364,75.6144307123,56.7133614135,5.3651779599,324.5709762032,268.8193824572,85.3976344364,265.7380370818,45.3561563145,10.5893710121,25.0551076418,2019-05-31,10:28:22,2
195,237.5023824115,270.3763831166,13.8611419299,331.2559468387,219.9766468654,321.7973074448,268.3388488163,90.3763831166,263.4607415614,313.2108638612,5.6264118446,271.7796737983,2019-02-26,11:36:22,1
196,240.013385136,267.320421516,52.124997487,346.1790803203,257.4061268674,323.82777435,269.1239810454,87.320421516,266.4685758811,10.308452398,8.6067444453,340.9916576127,2019-04-25,03:38:45,2
197,234.9182749851,264.6171268093,85.0482868259,82.404731725,209.243607405,324.6838621365,268.5498384693,84.6171268093,264.9276736854,59.4527866356,11.2690683119,42.9980748371,2019-06-15,03:57:48,2
198,230.4841537453,272.6391815656,344.9806394225,260.2154813828,2.4597297988,320.3716276894,267.0190054967,92.6391815656,258.9332695251,269.9397012513,4.597360778,223.283235245,2019-01-14,11:47:20,2
199,240.1887238863,267.5909164032,48.9504584009,339.4073473473,189.2591818349,323.6855697109,269.1183382502,87.5909164032,266.4076877297,5.5743161164,8.3280452368,335.1130124431,2019-04-19,20:08:22,1
200,233.3919411962,271.8153265719,355.5092074539,285.6684569788,221.5159052577,320.8328879484,267.536559327,91.8153265719,260.7085202218,285.7546410447,4.8043874663,240.3704616566,2019-01-30,07:54:41,2
201,212.2089831119,277.1189262651,291.6363471713,203.6144082475,331.8071726813,319.9969608493,264.8502916859,97.1189262651,250.1616399112,184.4337939919,6.6289775294,191.8826992288,2018-10-22,05:55:12,1
202,239.4040765113,269.3618414467,26.6935223596,328.0408725626,100.3148108543,322.5221221501,268.7643165757,89.3618414467,264.9708952175,332.3728335786,6.488807161,294.544663419,2019-03-17,15:05:25,1
203,239.1864062759,269.5102780187,24.8231599195,330.7097092705,60.877286091,322.4165812458,268.7111739376,89.5102780187,264.7777258056,329.5821322701,6.351163117,291.1954719725,2019-03-14,19:51:49,2
204,206.2962100457,278.7471132372,278.5075175506,154.2313503814,290.6701106512,320.6995633642,264.7666265499,98.7471132372,248.7054142446,154.1373683358,7.7866230508,193.1166606585,2018-09-21,06:31:02,2
205,202.0924118004,280.2547660293,274.6965785333,108.8242909975,276.9600905021,321.4728279598,265.0834090213,100.2547660293,248.6798929308,126.530565119,8.4419442026,172.2787817823,2018-08-23,20:42:13,1
206,218.4126548812,275.6043575272,308.1857285723,229.0001391077,347.0298676618,319.6890487288,265.3348217927,95.6043575272,252.6090253842,213.0777788613,5.5122414234,181.4123428563,2018-11-19,13:51:56,2
207,199.4209819841,282.1779916743,282.4161407686,117.0693371531,165.1715920478,322.2528727112,265.8612108908,102.1779916743,250.3580463341,91.7578107321,8.3803316479,135.2319741238,2018-07-18,17:40:41,1
208,211.6872012038,277.2522509089,290.3306509702,200.0277688071,301.1569035593,320.042764469,264.8258248466,97.2522509089,249.9916118374,181.933604897,6.7317996357,193.2319189644,2018-10-19,16:32:15,2
209,228.5945344072,273.1349895017,338.6610407866,245.8833090581,250.2860364411,320.141089555,266.7028566771,93.1349895017,257.8327653768,260.4024017391,4.5736024131,213.5476540718,2019-01-05,07:14:17,1
210,202.618992055,280.0297387937,274.5971348049,112.3799607807,327.8313573102,321.3597182423,265.0152862881,100.0297387937,248.6011268971,130.6256422311,8.3800908051,176.067501494,2018-08-28,01:37:05,2
211,237.0494857975,265.5161305094,74.177935892,52.0666219923,337.7016845885,324.5437103922,268.8541294474,85.5161305094,265.8390256085,43.2107535352,10.4777063695,22.3338813014,2019-05-29,04:48:22,1
212,237.0153421963,265.5010799134,74.3604512244,52.6649309314,341.1483769542,324.5473186801,268.8498168538,85.5010799134,265.8265591373,43.4833176143,10.4919974299,22.6794641218,2019-05-29,05:37:21,2
213,236.5896132739,265.3164431597,76.5980773072,59.8030274399,25.1499440509,324.5881522783,268.7945604026,85.3164431597,265.6651749268,46.8254379198,10.6647346438,26.9201543613,2019-06-01,23:14:39,1
214,199.4998660391,283.1489664242,285.1383064056,97.3427074304,275.7291894765,322.4455903175,266.3062643619,103.1489664242,251.6529658325,74.2825300363,7.9517059593,114.7046277792,2018-06-30,04:55:31,2
215,213.3043982584,276.8430450783,294.4311425508,210.7477611027,40.703691417,319.9108330896,264.9106803906,96.8430450783,250.5390838508,189.6178591164,6.4158267546,188.7731209755,2018-10-27,10:51:58,2
216,239.8135222599,267.1107037064,54.7614179274,352.3855539311,304.7891049913,323.939495629,269.1198628376,87.1107037064,266.4898779374,14.2409722193,8.8386042788,345.8894461493,2019-04-28,19:37:36,2
217,238.4196121855,269.9486171975,19.2845762269,335.6052879896,317.0177414813,322.1030479802,268.5355910574,89.9486171975,264.149976381,321.3136537425,5.96643684,281.3384704251,2019-03-06,12:20:26,1
218,199.9297342562,281.5251617136,279.1646180474,118.5706363455,315.9644628334,322.0374795909,265.5688135866,101.5251617136,249.6141718383,103.5216572084,8.5214929407,148.4967414675,2018-07-31,03:20:38,2
219,237.8906124435,270.2042461029,16.045570702,334.1457707311,260.0318987839,321.9199903575,268.4208585843,90.2042461029,263.7466268858,316.4749760766,5.7586909559,275.6176916243,2019-03-01,10:34:01,1
220,238.184221655,266.0489721444,67.7030499182,30.2214421878,213.2372437635,324.3889843712,268.986358851,86.0489721444,266.208511417,33.5462383448,9.9532570305,10.108266102,2019-05-18,22:28:59,1
221,240.3101612959,268.2165811903,41.0266508986,326.4746555757,23.912238325,323.2993301493,269.05432193,88.2165811903,266.0923735693,353.7585592205,7.641914794,320.5378687995,2019-04-08,04:46:36,2
222,235.4496286713,271.1702258502,3.9216360427,307.7248191262,7.9143194497,321.2560800339,267.9260489055,91.1702258502,262.0388386467,298.3544272358,5.1131256019,254.5665709141,2019-02-11,07:04:35,2
223,215.4643838086,276.3118962379,300.1154257654,222.7950104657,181.0610797127,319.7808519916,265.0631000896,96.3118962379,251.3568973281,199.643685448,6.0117068123,183.3782711668,2018-11-06,10:25:21,1
224,240.2823079663,267.8218874528,46.2021410181,334.2159760028,125.5575064766,323.556451881,269.1043141443,87.8218874528,266.3245576988,1.4764794782,8.0880426294,330.0416674754,2019-04-15,13:31:58,2
225,239.4928147868,266.8353088963,58.0902860161,0.9534239787,8.1641142298,324.0713993468,269.1031569694,86.8353088963,266.4783348137,19.2070217614,9.1302600631,352.091900288,2019-05-04,01:21:09,1
226,238.7496965884,266.3525385984,64.000936493,18.1911080435,132.2686527142,324.2786172548,269.0432158411,86.3525385984,266.3533900242,28.023776748,9.6412184358,3.1505712544,2019-05-13,02:59:54,2
